class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
,[ 0.46914595  0.11599243 -0.62683624  0.92779952],[ 0.47965318  0.02975784 -0.67297667  0.95639974],[ 0.49561936  0.02600379 -0.67282534  0.96387994],[ 0.51403201  0.02386132 -0.67334241  0.96247685],[ 0.43780488  0.04630633 -0.6091069   0.9515081 ],[ 0.42487502  0.05049541 -0.60936427  0.94244868],[ 0.41336712  0.04931797 -0.61029446  0.93247157],[ 0.56177568  0.03327895 -0.61068881  0.9842937 ],[ 0.41846758  0.04025168 -0.43509117  0.9633128 ],[ 0.51185548  0.17097181 -0.58230293  0.99488348],[ 0.46436492  0.14854614 -0.48566383  0.99206078],[ 0.7313593   0.22833905 -0.44674531  0.99673277],[ 0.35498747  0.21493416 -0.32671973  0.99019128],[ 0.77627325  0.62503523 -0.36720258  0.90424991],[ 0.30505306  0.52656418 -0.30908412  0.93269169],[ 0.60620034  0.77216351 -0.57140863  0.62257928],[ 0.19932687  0.70803809 -0.58239186  0.86407906],[ 0.57337797  0.85324776 -0.61726439  0.61095285],[ 0.13561746  0.75897336 -0.62506336  0.85092258],[ 0.54222065  0.79831451 -0.63904119  0.65606523],[ 0.1503088   0.74815398 -0.69603556  0.87430453],[ 0.54319239  0.76541585 -0.5761379   0.6939382 ],[ 0.18327191  0.73512608 -0.61623311  0.88791156],[0.63917273 0.73832119 0.01025286 0.97014904],[ 0.43811446  0.72371262 -0.00991249  0.95437407],[ 0.91812611  0.82399446 -0.70702279  0.78425187],[ 0.24205773  0.90917242 -0.54195964  0.69017851],[ 0.58403748  1.04698515 -0.4646917   0.11554097],[ 0.51693183  1.08201134 -0.26221278  0.08785374],[ 0.54188144  1.03766239 -0.42456526  0.17986409],[ 0.556373    1.06885743 -0.2045863   0.15433502],[ 0.49329367  1.20433402 -0.49926847  0.0739433 ],[ 0.56271058  1.21654487 -0.24172673  0.06146284]
,[ 0.45901045  0.0933697  -0.67709601  0.93475235],[ 0.47376513  0.00651605 -0.71911675  0.9605664 ],[ 4.89917845e-01  1.58180468e-04 -7.18966067e-01  9.67356205e-01],[ 0.50809139 -0.00172833 -0.71935207  0.96602535],[ 0.43080783  0.02287651 -0.65990245  0.95618665],[ 0.41797274  0.02639122 -0.66026151  0.94804817],[ 0.40723252  0.02757536 -0.66121393  0.93901616],[ 0.55873334  0.02021794 -0.65418828  0.98580962],[ 0.41704893  0.02825874 -0.45312968  0.9668985 ],[ 0.50111258  0.12641221 -0.63227624  0.99538165],[ 0.45580173  0.13218457 -0.54364431  0.9928363 ],[ 0.73183912  0.2289522  -0.49491739  0.99694884],[ 0.35361245  0.21466598 -0.34605587  0.99114245],[ 0.77617872  0.63066411 -0.44782186  0.90677381],[ 0.30431461  0.52721095 -0.32204345  0.93070316],[ 0.58473545  0.7688123  -0.60024768  0.62604958],[ 0.19950464  0.70669514 -0.58676279  0.86359042],[ 0.54403347  0.8480261  -0.63977146  0.61088544],[ 0.13454136  0.75444895 -0.6286279   0.85122353],[ 0.51465726  0.79012489 -0.67948347  0.65483063],[ 0.15027913  0.74411166 -0.69857359  0.87417787],[ 0.51844358  0.75711423 -0.59680688  0.69204575],[ 0.18327002  0.73355782 -0.61885202  0.88776249],[0.64049524 0.74175221 0.00243264 0.97026253],[ 0.43803963  0.72375244 -0.00202163  0.95562106],[ 0.91741991  0.82551026 -0.73066318  0.78901511],[ 0.23252308  0.89525151 -0.52422416  0.69903183],[ 0.57065427  1.05491126 -0.52199984  0.1207609 ],[ 0.51654494  1.07142901 -0.25232702  0.08972521],[ 0.52868903  1.04428566 -0.48580354  0.19280973],[ 0.55659306  1.05638039 -0.19825627  0.16477981],[ 0.46769771  1.20074356 -0.5729723   0.07673882],[ 0.56298959  1.21084833 -0.23834172  0.06237224]
,[ 0.46185842  0.10042927 -0.546597    0.94108582],[ 0.47524628  0.00775354 -0.57337767  0.96440935],[ 0.49130219  0.00167163 -0.57343304  0.9705295 ],[ 0.50908333  0.00220299 -0.57397109  0.96933407],[ 0.43218812  0.02636741 -0.54516596  0.96047366],[ 0.41905373  0.03100494 -0.54517913  0.9531337 ],[ 0.40775713  0.03147399 -0.5457164   0.94501382],[ 0.55875498  0.01750249 -0.47590333  0.98718506],[ 0.4162789   0.02700145 -0.33759969  0.97016233],[ 0.50437784  0.12936625 -0.48755902  0.99583787],[ 0.45794025  0.1376169  -0.44444633  0.99354714],[ 0.73184335  0.22858262 -0.36554378  0.99720299],[ 0.35236961  0.21404742 -0.26407725  0.9920159 ],[ 0.77602184  0.6285165  -0.37681973  0.90343654],[ 0.30393252  0.52734679 -0.25731701  0.93038011],[ 0.60234642  0.76912099 -0.61189449  0.61376315],[ 0.19945343  0.7059105  -0.56559151  0.86430073],[ 0.57213628  0.84697276 -0.65375876  0.60092026],[ 0.13248523  0.75311434 -0.61594951  0.85356599],[ 0.56018615  0.79081196 -0.69021463  0.64475918],[ 0.14786902  0.74293113 -0.68983823  0.87617618],[ 0.54813302  0.75858349 -0.60604823  0.68302751],[ 0.18161069  0.73296148 -0.60247767  0.89035809],[0.64388859 0.73848742 0.00413917 0.97168303],[ 0.43689904  0.72312486 -0.00362063  0.95876461],[ 0.92529947  0.82513165 -0.70729023  0.80161095],[ 0.23650482  0.82821012 -0.63011712  0.71796644],[ 0.50041002  0.97921598 -0.54931581  0.13485278],[ 0.66003919  0.99823004 -0.51733214  0.11028768],[ 0.45626497  0.92324144 -0.50580961  0.20724069],[ 0.69904679  0.95484924 -0.47309694  0.19115472],[ 0.31401324  1.06707394 -0.57219744  0.08411724],[ 0.82956141  1.09143507 -0.54364902  0.07679592]
,[ 0.46736774  0.10641183 -0.5907042   0.94656199],[ 0.47757563  0.01482996 -0.61619747  0.96766943],[ 0.4936026   0.00819529 -0.6162619   0.97322839],[ 0.51115549  0.01077714 -0.61681777  0.97213393],[ 0.43779024  0.03013747 -0.59161013  0.96414971],[ 0.42422014  0.03469747 -0.5916099   0.95752597],[ 0.41162959  0.03503937 -0.59210777  0.95020175],[ 0.55924547  0.02042371 -0.51061153  0.98835355],[ 0.41872412  0.02879717 -0.38430756  0.97299272],[ 0.5111621   0.13545093 -0.52854192  0.99623865],[ 0.46015105  0.14226359 -0.49120584  0.99417675],[ 0.73199445  0.22863916 -0.39336652  0.99739087],[ 0.35231242  0.21454319 -0.29452252  0.99278849],[ 0.77598703  0.62747544 -0.38233787  0.89929068],[ 0.3038666   0.52746195 -0.27467328  0.9293372 ],[ 0.64246035  0.78862321 -0.61166549  0.60101253],[ 0.20101443  0.70547265 -0.66700208  0.86332494],[ 0.62691027  0.87778091 -0.66264558  0.59039545],[ 0.13260837  0.7512539  -0.72822887  0.854927  ],[ 0.6027109   0.82472473 -0.70128906  0.63402945],[ 0.14816746  0.74232286 -0.80227488  0.87722635],[ 0.58741963  0.79037958 -0.62004197  0.674514  ],[ 0.18232654  0.73229587 -0.70617032  0.89201844],[0.64825118 0.74022645 0.00626546 0.97231489],[ 0.43667769  0.72891837 -0.00564645  0.96084917],[ 0.93219393  0.82488441 -0.69598806  0.80949348],[ 0.25274855  0.81569558 -0.64230418  0.73175639],[ 0.52102119  0.98506445 -0.52328098  0.14008018],[ 0.64100397  0.98410267 -0.47322398  0.11732064],[ 0.4725751   0.93426257 -0.48194236  0.21595629],[ 0.67877525  0.94779962 -0.4273966   0.20603365],[ 0.32831129  1.09349406 -0.54578221  0.08601338],[ 0.7745415   1.08358729 -0.48044524  0.08127627]
,[ 0.46664244  0.10933442 -0.58646047  0.95148075],[ 0.47523421  0.01844121 -0.61454231  0.97061539],[ 0.49094939  0.01170526 -0.61458296  0.97569537],[ 0.50828052  0.01190602 -0.61510801  0.97465527],[ 0.43585896  0.03423917 -0.5864554   0.96744794],[ 0.4224638   0.03779037 -0.58638155  0.96147311],[ 0.41028923  0.037656   -0.58690339  0.95482093],[ 0.55773139  0.02120476 -0.51747859  0.98942661],[ 0.41846061  0.03019097 -0.37076122  0.97552878],[ 0.51047301  0.13476792 -0.52623522  0.9965933 ],[ 0.45931929  0.14033818 -0.48429012  0.99473125],[ 0.73197663  0.22828944 -0.38793185  0.99758649],[ 0.35221404  0.21452479 -0.2713207   0.99347281],[ 0.77565718  0.62665015 -0.37598723  0.89706308],[ 0.30382973  0.52775669 -0.27971143  0.9256568 ],[ 0.6375035   0.7588492  -0.5988788   0.60398239],[ 0.20140967  0.7049185  -0.65702683  0.86114454],[ 0.61507833  0.83804387 -0.64597124  0.59320164],[ 0.13262494  0.74847293 -0.72239339  0.85480154],[ 0.58934385  0.76998353 -0.67061293  0.63549721],[ 0.14793244  0.74159706 -0.79050958  0.87667644],[ 0.58197945  0.74151206 -0.60336608  0.67553228],[ 0.18222395  0.73215687 -0.6971212   0.89145136],[0.6494559  0.74256814 0.0062762  0.9725039 ],[ 0.43418884  0.73463619 -0.005663    0.96132302],[ 0.93257368  0.82663625 -0.69648838  0.81620538],[ 0.25103334  0.89674973 -0.60383636  0.74055743],[ 0.55532998  1.02761173 -0.49554402  0.14108114],[ 0.61190945  1.00534356 -0.34942836  0.11395853],[ 0.5072732   0.9990046  -0.45409566  0.21942919],[ 0.64737892  0.95725042 -0.28358549  0.20535426],[ 0.42059675  1.16665757 -0.52311349  0.08572669],[ 0.7195974   1.12124169 -0.27351972  0.07867421]
,[ 0.46136323  0.10928725 -0.51738852  0.95577562],[ 0.47093064  0.02020112 -0.5487498   0.97327632],[ 0.48634869  0.013033   -0.54877263  0.97788781],[ 0.50304657  0.01078455 -0.54933363  0.97693878],[ 0.43184847  0.03687292 -0.51472294  0.97043777],[ 0.41903344  0.03958904 -0.51462787  0.96501327],[ 0.4077509   0.03916479 -0.51520097  0.9590435 ],[ 0.55533707  0.01980752 -0.47330379  0.99037969],[ 0.41848588  0.02959791 -0.29799551  0.97782868],[ 0.50618333  0.13289967 -0.4647553   0.99691427],[ 0.4570775   0.13843213 -0.4144578   0.99523568],[ 0.73245394  0.22769788 -0.36400253  0.99774957],[ 0.35221702  0.21275286 -0.21655628  0.99409741],[ 0.7750116   0.62528604 -0.37027067  0.89593166],[ 0.30255988  0.52865356 -0.23719546  0.92181057],[ 0.64013374  0.75484395 -0.60911858  0.60002875],[ 0.20120206  0.70531327 -0.6050508   0.85878921],[ 0.61897355  0.83004433 -0.65545166  0.5899393 ],[ 0.12983467  0.74917948 -0.67001832  0.85422844],[ 0.59304726  0.76217824 -0.68528813  0.6316722 ],[ 0.14638811  0.74174118 -0.74278307  0.87585026],[ 0.58561891  0.73448902 -0.61623943  0.6713534 ],[ 0.18091534  0.73217881 -0.64611894  0.89065516],[0.6491062  0.7421999  0.00241655 0.97107363],[ 0.43145308  0.73094958 -0.00183843  0.96110547],[ 0.93122226  0.8279227  -0.71701866  0.82210475],[ 0.23626783  0.89557135 -0.59203786  0.74967694],[ 0.50848067  1.00530875 -0.49240392  0.13921225],[ 0.6118902   1.01425064 -0.37201822  0.11824118],[ 0.46214062  0.96198815 -0.44685444  0.21406628],[ 0.65454727  0.96224129 -0.3229185   0.21120796],[ 0.33521503  1.10257328 -0.51798499  0.08363256],[ 0.73862541  1.12821734 -0.35337639  0.08051896]
,[ 0.46160898  0.10677329 -0.46108061  0.95992148],[ 0.47155672  0.01901946 -0.48712015  0.9758004 ],[ 0.48723149  0.0118241  -0.48716941  0.97996473],[ 0.50433171  0.00835608 -0.48770934  0.97911775],[ 0.43181849  0.03738436 -0.45798534  0.97325736],[ 0.41891512  0.0396179  -0.45793477  0.96835017],[ 0.40760821  0.03927776 -0.45846742  0.96299762],[ 0.55535328  0.01808036 -0.3974857   0.99127918],[ 0.41834322  0.02886211 -0.24602953  0.97997129],[ 0.50715274  0.13140233 -0.40510488  0.99721438],[ 0.4571642   0.13686951 -0.36142236  0.99570268],[ 0.73285919  0.22708254 -0.30068144  0.99791366],[ 0.351776    0.21254471 -0.17854849  0.99466825],[ 0.77462661  0.62599146 -0.31592122  0.89612389],[ 0.30205351  0.52858377 -0.19125614  0.91980135],[ 0.64094728  0.75519276 -0.57150441  0.59048176],[ 0.20147398  0.70538086 -0.53646839  0.85615009],[ 0.61775732  0.83011639 -0.62225872  0.58071238],[ 0.12987879  0.74927264 -0.59128499  0.85251427],[ 0.59198207  0.76418197 -0.63726926  0.62199122],[ 0.14634123  0.74120599 -0.65920115  0.87390459],[ 0.55744255  0.72905898 -0.57472283  0.66068989],[ 0.18091595  0.73143667 -0.5733428   0.88912386],[0.6506561  0.74296361 0.0030445  0.9714399 ],[ 0.43091503  0.73435909 -0.00240855  0.96267921],[ 0.94075382  0.827007   -0.70726991  0.83023322],[ 0.23681509  0.88683337 -0.6049692   0.76109993],[ 0.50075811  0.9800635  -0.53650159  0.1469084 ],[ 0.6529811   0.9933936  -0.44791064  0.12602392],[ 0.45572171  0.92983341 -0.49435106  0.21978535],[ 0.69075936  0.93992925 -0.39943644  0.22262163],[ 0.31697899  1.06806374 -0.54449403  0.08658239],[ 0.82076442  1.08776331 -0.43712243  0.08501392]
,[ 0.46203938  0.10846266 -0.44499117  0.96368086],[ 0.47165084  0.01926837 -0.4673833   0.97811997],[ 0.48766008  0.01277681 -0.46745616  0.98186332],[ 0.50508618  0.01055157 -0.46798092  0.98112375],[ 0.43269283  0.0375725  -0.44022194  0.97583956],[ 0.41995126  0.03993239 -0.44014129  0.97138691],[ 0.40856853  0.03974772 -0.44063926  0.96660203],[ 0.55543679  0.01889968 -0.36589763  0.99209875],[ 0.41901961  0.02925505 -0.2226913   0.98191714],[ 0.50771993  0.13297571 -0.38501677  0.99748534],[ 0.45772305  0.13755704 -0.34363669  0.9961248 ],[ 0.73285633  0.22707866 -0.27548796  0.99807775],[ 0.35132727  0.2125366  -0.15867916  0.99518597],[ 0.77264786  0.62511367 -0.31088555  0.89348245],[ 0.30016163  0.52948564 -0.18224323  0.91670167],[ 0.64919728  0.757406   -0.58452046  0.57801908],[ 0.20180199  0.70619589 -0.53041589  0.8481245 ],[ 0.6295929   0.82961351 -0.63098329  0.57014573],[ 0.13010791  0.75049824 -0.58490717  0.8453548 ],[ 0.60839307  0.76550525 -0.65692878  0.61128128],[ 0.14673644  0.74133021 -0.65068585  0.86734539],[ 0.58633131  0.72961068 -0.58991963  0.64956295],[ 0.18149178  0.73147434 -0.56574166  0.88345981],[0.65228951 0.74369949 0.00302363 0.97202039],[ 0.43080157  0.73431289 -0.00239116  0.96436077],[ 0.94289553  0.83045387 -0.66852683  0.83435029],[ 0.23696628  0.87951106 -0.58837879  0.76702416],[ 0.46315995  0.92701787 -0.52578604  0.14868116],[ 0.66046154  0.98187524 -0.45786008  0.12916541],[ 0.42017046  0.8660506  -0.4821226   0.21530627],[ 0.69516957  0.88918316 -0.41139236  0.22385557],[ 0.24924824  0.98533446 -0.52603757  0.08724084],[ 0.84356719  1.06340623 -0.45487612  0.08776786]
,[ 0.46073422  0.10956116 -0.55624574  0.96631706],[ 0.47014666  0.02052546 -0.57941979  0.97973627],[ 0.4857212   0.01358072 -0.57945538  0.9831813 ],[ 0.50255913  0.01032857 -0.58000231  0.98251188],[ 0.43159294  0.03868951 -0.54992992  0.97773218],[ 0.41907144  0.04069665 -0.54990798  0.97362918],[ 0.40791425  0.04020203 -0.5504542   0.96933973],[ 0.55389047  0.01762292 -0.4468224   0.99268687],[ 0.4185757   0.02792329 -0.27977589  0.98340076],[ 0.50548875  0.13434146 -0.48453221  0.99769169],[ 0.45595869  0.13799192 -0.43919167  0.99646163],[ 0.73292571  0.22669834 -0.28292394  0.99813819],[ 0.3512345   0.21232881 -0.17712194  0.99562746],[ 0.77202761  0.62469995 -0.39244825  0.88789195],[ 0.29963058  0.53022301 -0.29328993  0.91329926],[ 0.6600886   0.75587338 -0.7021395   0.56705534],[ 0.20251413  0.70623797 -0.70960706  0.84189224],[ 0.64185369  0.82854164 -0.75702512  0.5607509 ],[ 0.13108507  0.75153476 -0.77166706  0.84032339],[ 0.61840975  0.76488358 -0.78443205  0.60123366],[ 0.14764783  0.74140996 -0.83617461  0.86241966],[ 0.60405815  0.73152882 -0.71025825  0.63906568],[ 0.18224081  0.73174202 -0.74572957  0.87835443],[0.6535933  0.74741513 0.00386338 0.96864241],[ 0.43080497  0.73926795 -0.00323996  0.9626177 ],[ 0.94077414  0.8337301  -0.74249059  0.83763236],[ 0.25098023  0.90634173 -0.64766383  0.7723577 ],[ 0.54120034  0.98102105 -0.51364672  0.14504331],[ 0.65433633  1.0331136  -0.42182651  0.12498252],[ 0.49663529  0.94459689 -0.46996221  0.2109371 ],[ 0.68855691  0.98897821 -0.37450227  0.22025928],[ 0.38915071  1.08823061 -0.51823789  0.08425169],[ 0.78292167  1.12829804 -0.4187718   0.084538  ]
,[ 0.46391526  0.11981026 -0.46053672  0.96938896],[ 0.47103548  0.03650324 -0.48406705  0.98162174],[ 0.48629934  0.02942173 -0.48417014  0.98472351],[ 0.50305104  0.0239822  -0.48475251  0.98413992],[ 0.43379259  0.05114743 -0.46021491  0.97983229],[ 0.42150253  0.05122278 -0.4601101   0.97610348],[ 0.41027874  0.05043836 -0.46058258  0.9722681 ],[ 0.55392206  0.02388303 -0.37308565  0.99334764],[ 0.41938424  0.03116053 -0.24222794  0.98499286],[ 0.50692475  0.13967299 -0.3952257   0.99791223],[ 0.45689672  0.1403842  -0.3580218   0.99680668],[ 0.73299652  0.22637348 -0.2706241   0.99828124],[ 0.3514629   0.21241093 -0.16637614  0.99605125],[ 0.77199936  0.62451553 -0.32892486  0.88354164],[ 0.29882008  0.53044218 -0.21679425  0.91219819],[ 0.66560692  0.75156033 -0.69280648  0.55535072],[ 0.20251557  0.70787245 -0.59500164  0.83736116],[ 0.65038699  0.81890774 -0.73875171  0.55165505],[ 0.1315248   0.75309765 -0.64976579  0.83676589],[ 0.63041902  0.7554121  -0.76862806  0.5921725 ],[ 0.14858335  0.74137461 -0.70993382  0.85907042],[ 0.61714679  0.72702086 -0.69763893  0.62977511],[ 0.18353863  0.73176944 -0.62747073  0.87586701],[0.65593064 0.74593365 0.00492499 0.96950799],[ 0.4313789   0.7381075  -0.00429037  0.96425706],[ 0.95325977  0.83654135 -0.64552963  0.84083784],[ 0.24882019  0.85064453 -0.59661424  0.77572536],[ 0.52342117  0.96617353 -0.51214945  0.14546707],[ 0.64795887  1.01549256 -0.47111398  0.13251035],[ 0.47796082  0.91166931 -0.46702108  0.20873013],[ 0.68290567  0.97145861 -0.43050146  0.22676954],[ 0.33100754  1.04992926 -0.49662691  0.08407108],[ 0.81293118  1.09636581 -0.49196887  0.08930391]
,[ 0.46407595  0.11983902 -0.46961933  0.97212291],[ 0.47147256  0.0368244  -0.49285164  0.98328972],[ 0.48682323  0.03013306 -0.49293846  0.98609257],[ 0.50370556  0.02447233 -0.49351683  0.98558426],[ 0.43414402  0.05120071 -0.46737829  0.98169744],[ 0.42202482  0.05131818 -0.46730947  0.97831041],[ 0.41078147  0.05054051 -0.46779689  0.97488332],[ 0.55402982  0.02566192 -0.38850027  0.9939332 ],[ 0.41990098  0.0319915  -0.25218719  0.98641425],[ 0.50730598  0.14005329 -0.40735745  0.99810851],[ 0.4571785   0.14089039 -0.3682048   0.99711508],[ 0.73299098  0.22609369 -0.28902435  0.9983995 ],[ 0.35145545  0.21294634 -0.17697483  0.99642825],[ 0.77037871  0.62444675 -0.31955427  0.88118094],[ 0.29768032  0.53522301 -0.20961571  0.91121912],[ 0.66505647  0.75164789 -0.6328702   0.54467636],[ 0.20220971  0.7148689  -0.5567854   0.83211195],[ 0.64925033  0.81910831 -0.68485373  0.54201519],[ 0.13154656  0.76238924 -0.60981405  0.83201605],[ 0.62907124  0.75651926 -0.70732749  0.58243525],[ 0.14862047  0.74397492 -0.66890657  0.85461402],[ 0.61562622  0.72845381 -0.63955176  0.62004364],[ 0.18379071  0.73266351 -0.58861071  0.87223279],[0.6555739  0.74532068 0.00460731 0.96991575],[ 0.43139115  0.73662633 -0.0039693   0.9653306 ],[ 0.95053369  0.83713508 -0.65782183  0.84353763],[ 0.24154177  0.84029347 -0.59288847  0.77831012],[ 0.49016076  0.9560923  -0.50841844  0.14616524],[ 0.63921577  1.01089275 -0.47903156  0.13900743],[ 0.44618529  0.8959043  -0.46226662  0.20677342],[ 0.67524886  0.96589381 -0.43803605  0.23194383],[ 0.28635758  1.03373671 -0.49637341  0.0842467 ],[ 0.80420655  1.09533167 -0.50328386  0.09377432]
,[ 0.46002489  0.09838089 -0.43124723  0.974626  ],[ 0.47048864  0.0199502  -0.45199472  0.98483247],[ 0.48621503  0.01448435 -0.45208654  0.9873572 ],[ 0.50321174  0.00962872 -0.45263243  0.98692405],[ 0.43151593  0.03507641 -0.42369977  0.98340446],[ 0.41950408  0.03802527 -0.42362219  0.98032081],[ 0.40874404  0.03899471 -0.42410827  0.97726822],[ 0.55218029  0.01898921 -0.35484087  0.99447423],[ 0.41964436  0.03011679 -0.20704103  0.98768997],[ 0.50506175  0.12341331 -0.37424999  0.9982866 ],[ 0.45441461  0.12864    -0.33148131  0.99739176],[ 0.73296225  0.22548984 -0.26892596  0.99849576],[ 0.35095257  0.2136936  -0.14784263  0.996755  ],[ 0.76993459  0.62262863 -0.29276699  0.87821037],[ 0.29738939  0.53651792 -0.18952313  0.90725207],[ 0.66566265  0.75645506 -0.58963108  0.53567934],[ 0.20309058  0.71591765 -0.55860668  0.82227224],[ 0.65097219  0.8265298  -0.64743519  0.53449905],[ 0.13645145  0.76479244 -0.61631858  0.82373434],[ 0.62906599  0.76603317 -0.67463112  0.57465273],[ 0.15557371  0.7458303  -0.67800409  0.84668648],[ 0.61615336  0.73850238 -0.59935939  0.61184734],[ 0.18851182  0.73338288 -0.59249216  0.86513352],[0.65543979 0.74471015 0.00462527 0.96971864],[ 0.43114394  0.73617882 -0.00398827  0.96558756],[ 0.9508087   0.83832741 -0.66197616  0.84395093],[ 0.23829229  0.84265119 -0.58909714  0.78036684],[ 0.49113321  0.95651132 -0.51003242  0.14762908],[ 0.63713872  1.01030195 -0.47687975  0.14208028],[ 0.4476164   0.90029621 -0.46519804  0.20505373],[ 0.67372304  0.96473014 -0.43503776  0.23490486],[ 0.2951881   1.04009807 -0.51355618  0.08449033],[ 0.80462515  1.09590805 -0.50147134  0.09578519]
,[ 0.4604798   0.10821936 -0.46331531  0.97694707],[ 0.47081032  0.02738871 -0.48630303  0.98621619],[ 0.48650032  0.02066507 -0.48638469  0.98850536],[ 0.50350225  0.01307719 -0.48693854  0.98811805],[ 0.43157059  0.04194566 -0.45904964  0.98494643],[ 0.41963887  0.04303394 -0.4589901   0.98215908],[ 0.40890837  0.04256107 -0.45948696  0.97941792],[ 0.55229396  0.0199088  -0.38660112  0.99497092],[ 0.41991577  0.03064767 -0.24371572  0.98886251],[ 0.50612801  0.13121752 -0.40397629  0.99844956],[ 0.45592052  0.13591306 -0.36279327  0.99764454],[ 0.73295122  0.22515674 -0.29051188  0.9986034 ],[ 0.35128933  0.21382412 -0.17223817  0.9970659 ],[ 0.7700693   0.62242764 -0.30956703  0.88051122],[ 0.29720342  0.53653979 -0.20255165  0.90837604],[ 0.65477449  0.75585341 -0.58910578  0.53623939],[ 0.20326336  0.71587098 -0.55466878  0.82378751],[ 0.63191116  0.82604015 -0.64530873  0.53337735],[ 0.13662168  0.76455039 -0.61022651  0.82542217],[ 0.61038482  0.76395696 -0.66465485  0.57298088],[ 0.15612128  0.74663824 -0.67168796  0.84794343],[ 0.55803144  0.71357191 -0.59530592  0.60981143],[ 0.18900068  0.73454213 -0.58789289  0.86635172],[0.65527874 0.74430531 0.00479103 0.97079957],[ 0.43160623  0.73563939 -0.004151    0.96698016],[ 0.94932306  0.83853692 -0.67948532  0.84737891],[ 0.23372388  0.8408249  -0.56659234  0.78314084],[ 0.4921886   0.97815919 -0.52120978  0.15037006],[ 0.63281626  1.01221418 -0.45848989  0.14980502],[ 0.44825706  0.9248116  -0.47598141  0.20873031],[ 0.66967678  0.97011763 -0.41675314  0.2424864 ],[ 0.30039743  1.07010436 -0.52950269  0.08622611],[ 0.78990555  1.09832585 -0.48451453  0.10102371]
,[ 0.47505397  0.13558528 -0.54112881  0.97878957],[ 0.48172206  0.04668123 -0.56732208  0.9872722 ],[ 0.49718958  0.0383934  -0.5674516   0.98939222],[ 0.51405323  0.03066471 -0.56805724  0.98902822],[ 0.44386974  0.06972618 -0.54753596  0.98614037],[ 0.43113452  0.06972674 -0.54757607  0.98363936],[ 0.41905054  0.0672534  -0.54814065  0.98115486],[ 0.55366224  0.02756175 -0.45360583  0.9953388 ],[ 0.42289004  0.04182417 -0.34875143  0.9898324 ],[ 0.51766455  0.15417013 -0.47286859  0.99858606],[ 0.46710467  0.16063899 -0.44322938  0.99786216],[ 0.73256195  0.2254713  -0.34804469  0.99868494],[ 0.3510347   0.2161036  -0.24662526  0.99733728],[ 0.77667677  0.62256658 -0.33706135  0.87832415],[ 0.29712749  0.53646284 -0.25095886  0.90888631],[ 0.67175305  0.76444054 -0.59562188  0.5312404 ],[ 0.20296744  0.71670544 -0.56061518  0.82190889],[ 0.66028345  0.84001356 -0.65140343  0.52681977],[ 0.13678885  0.76656979 -0.61575252  0.82349467],[ 0.63809276  0.78393525 -0.67036057  0.56639773],[ 0.15596756  0.74884313 -0.67806852  0.84642762],[ 0.6154896   0.74635732 -0.59948617  0.6053766 ],[ 0.18892564  0.73625755 -0.59424049  0.86573303],[0.65680194 0.74427515 0.00266952 0.97165424],[ 0.43218827  0.73546833 -0.00206978  0.96771055],[ 0.90479755  0.8381595  -0.68628758  0.849971  ],[ 0.21964207  0.82677829 -0.56667364  0.78542989],[ 0.49407855  1.02766514 -0.46734977  0.15625645],[ 0.61487591  1.01535046 -0.4871695   0.16467793],[ 0.45548564  0.987593   -0.41705322  0.21757989],[ 0.653687    0.97876191 -0.45337924  0.25655505],[ 0.33449525  1.13300848 -0.48745999  0.09288489],[ 0.77044839  1.11049914 -0.5534929   0.11337905]
